device_id,device_name,time,Discharge Fan Status_status,Discharge Fan Status_value,Discharge Air Temp_status,Discharge Air Temp_value,Discharge Damper Percent Cmd_status,Discharge Damper Percent Cmd_value,Discharge Fan Cmd_status,Discharge Fan Cmd_value,Discharge Air Flow_status,Discharge Air Flow_value,Discharge Air Flow Setpt_status,Discharge Air Flow Setpt_value,Discharge Damper Percent_status,Discharge Damper Percent_value,Eff Occupancy_status,Eff Occupancy_value,Zone CO2_status,Zone CO2_value,Zone CO2 Setpt_status,Zone CO2 Setpt_value,Zone Temp Setpt_status,Zone Temp Setpt_value,Occ Cooling Temp Setpt_status,Occ Cooling Temp Setpt_value,Occ Heating Temp Setpt_status,Occ Heating Temp Setpt_value,Zone Temp_status,Zone Temp_value
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:01:38,,,,,,,,,ok,1142.8299560546875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:02:08,,,,,,,,,ok,1129.2962646484375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:02:38,,,,,,,,,ok,1136.8358154296875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:03:08,,,,,,,,,,,,,,,,,ok,429.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:03:38,,,,,,,,,ok,1129.3050537109375,,,,,,,ok,430.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:04:38,,,ok,96.43999862670891,,,,,ok,1141.447265625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:05:08,,,,,,,,,ok,1127.2823486328125,,,,,,,ok,429.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:05:38,,,,,,,,,ok,1134.2279052734375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:06:08,,,,,,,,,,,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:06:38,,,,,,,,,,,,,,,,,ok,429.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:07:08,,,ok,97.01599807739251,,,,,ok,1126.617919921875,,,ok,53.20000076293945,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:07:38,,,,,,,,,ok,1117.93310546875,,,,,,,,,,,,,,,,,ok,70.69999999999993
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:08:08,,,,,,,,,ok,1111.931396484375,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:08:39,ok,On,ok,97.57400054931634,ok,53.5,ok,Start,ok,1112.89208984375,ok,1125.0,ok,53.20000076293945,ok,Occupied,ok,429.0,ok,1025.0,ok,71.5999984741211,ok,72.5999984741211,ok,70.5999984741211,ok,70.69999999999993
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:09:08,,,,,,,,,,,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:10:08,,,,,,,,,ok,1104.5872802734375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:10:38,,,,,,,,,ok,1134.6539306640625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:11:08,,,,,,,,,ok,1109.677490234375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:11:38,,,,,,,,,,,,,,,,,ok,429.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:13:38,,,ok,96.96200027465814,,,,,ok,1124.0947265625,,,,,,,ok,430.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:15:08,,,,,,,,,ok,1132.161376953125,,,,,,,ok,429.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:15:39,,,ok,96.45800247192376,,,,,ok,1119.2362060546875,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:16:08,,,,,,,,,ok,1125.119873046875,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:16:39,,,,,,,,,ok,1117.572509765625,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:17:39,,,,,,,,,,,,,,,,,ok,429.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:18:39,,,,,,,,,,,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:19:09,,,,,,,,,ok,1122.6802978515625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:19:39,,,,,,,,,ok,1111.7373046875,,,,,,,ok,429.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:20:39,,,,,,,,,ok,1128.351318359375,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:21:39,,,,,,,,,ok,1138.8631591796875,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:22:09,,,,,,,,,ok,1119.060302734375,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:22:39,,,,,,,,,,,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:23:39,,,,,,,,,,,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:24:39,,,,,,,,,,,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:26:09,,,,,,,,,ok,1125.9188232421875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:26:39,,,,,,,,,,,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:27:09,,,,,,,,,ok,1113.2872314453125,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:27:39,,,,,,,,,ok,1121.431640625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:28:09,,,,,,,,,,,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:28:39,,,ok,97.03400192260736,,,,,,,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:29:09,,,,,,,,,ok,1114.4779052734375,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:29:39,,,,,,,,,ok,1125.52734375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:30:09,,,,,,,,,ok,1108.9139404296875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:30:39,,,,,,,,,ok,1117.2452392578125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:31:09,,,,,,,,,ok,1130.5333251953125,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:31:39,,,,,,,,,ok,1114.288818359375,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:33:39,,,,,,,,,ok,1125.6982421875,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:35:39,,,,,,,,,,,,,,,,,ok,428.0,,,,,,,,,ok,71.23999862670892
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:36:09,,,ok,96.49400329589837,,,,,ok,1132.140380859375,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:36:39,,,,,,,,,ok,1123.5980224609375,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:37:39,,,ok,95.3059967041015,,,,,ok,1130.164306640625,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:38:39,,,ok,93.9559967041015,,,,,ok,1121.080322265625,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:39:09,,,ok,93.16399917602533,,,,,,,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:39:39,,,,,,,,,,,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:40:09,,,ok,91.34600219726556,,,,,,,,,,,,,ok,424.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:41:39,,,ok,88.14200096130365,,,,,ok,1130.163818359375,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:42:09,,,ok,87.13399848937982,,,,,,,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:42:39,,,ok,86.12599945068352,,,,,ok,1118.9588623046875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:43:09,,,ok,84.91999931335442,,,,,ok,1139.4342041015625,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:43:39,,,ok,83.10199890136712,,,,,ok,1130.449951171875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:44:09,,,ok,82.39999999999993,,,,,ok,1135.65673828125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:44:39,,,ok,79.89800109863275,,,,,ok,1127.490478515625,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:45:09,,,ok,77.07200164794915,,,,,ok,1132.839111328125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:45:39,,,ok,75.57799835205071,,,,,ok,1143.465576171875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:46:09,,,ok,73.77799835205072,,,,,ok,1137.43359375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:46:39,,,ok,72.44599876403802,,,,,,,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:47:09,,,ok,71.07799835205071,,,,,,,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:47:39,,,ok,69.63799972534173,,,,,ok,1130.6090087890625,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:48:09,,,ok,68.63000068664545,,,,,ok,1123.6326904296875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:48:39,,,ok,67.89200096130365,,,,,ok,1132.244873046875,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:49:09,,,ok,67.36999931335443,,,,,,,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:49:39,,,,,,,,,,,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:50:39,,,ok,66.64999999999993,,,,,ok,1114.104736328125,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:51:09,,,,,,,,,ok,1130.9237060546875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:51:39,,,,,,,,,ok,1117.837646484375,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:52:09,,,ok,66.01999931335443,,,,,ok,1129.9368896484375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:52:39,,,,,,,,,ok,1120.847412109375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:54:39,,,ok,65.35400123596185,,,,,,,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:55:09,,,,,,,,,ok,1135.439208984375,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:55:39,,,,,,,,,ok,1120.3497314453125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:56:09,,,,,,,,,,,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:56:39,,,,,,,,,,,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:57:09,,,,,,,,,ok,1114.7645263671875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:57:39,,,ok,64.77799835205072,,,,,ok,1124.674560546875,,,,,,,ok,424.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:58:09,,,,,,,,,ok,1118.7587890625,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:58:39,,,,,,,,,ok,1130.05712890625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:59:09,,,,,,,,,ok,1117.5858154296875,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 02:59:39,,,,,,,,,ok,1133.791259765625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:00:39,,,,,,,,,ok,1128.1361083984375,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:01:09,,,ok,64.25600013732904,,,,,ok,1121.4658203125,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:01:39,,,,,,,,,,,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:02:09,,,,,,,,,,,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:03:09,,,,,,,,,ok,1130.1070556640625,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:03:39,,,,,,,,,ok,1119.2825927734375,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:04:09,,,,,,,,,ok,1127.886474609375,,,,,,,ok,428.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:04:39,,,,,,,,,,,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:05:09,,,,,,,,,,,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:05:39,,,,,,,,,ok,1137.40185546875,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:06:10,,,,,,,,,,,,,,,,,ok,427.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:06:40,,,,,,,,,ok,1129.3642578125,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:07:10,,,,,,,,,,,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:07:40,,,ok,63.75199890136712,,,,,ok,1122.872802734375,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:08:40,ok,On,ok,63.66200027465814,ok,53.5,ok,Start,ok,1129.25244140625,ok,1125.0,ok,53.5,ok,Occupied,ok,426.0,ok,1025.0,ok,71.5999984741211,ok,72.5999984741211,ok,70.5999984741211,ok,71.41999931335442
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:09:10,,,,,,,,,,,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:09:40,,,,,,,,,ok,1122.4349365234375,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:10:10,,,,,,,,,ok,1130.9443359375,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:10:40,,,,,,,,,ok,1114.7730712890625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:11:10,,,,,,,,,ok,1129.302490234375,,,,,,,ok,423.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:11:40,,,,,,,,,,,,,,,,,ok,424.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:12:10,,,,,,,,,,,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:12:40,,,,,,,,,ok,1123.8992919921875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:13:10,,,,,,,,,ok,1131.8472900390625,,,,,,,ok,424.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:13:40,,,,,,,,,ok,1121.791748046875,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:14:40,,,,,,,,,,,,,,,,,ok,424.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:15:10,,,,,,,,,ok,1129.957763671875,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:16:10,,,,,,,,,ok,1118.6502685546875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:19:10,,,ok,63.06800041198724,,,,,ok,1124.732666015625,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:20:10,,,,,,,,,ok,1136.22705078125,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:20:40,,,,,,,,,ok,1119.3375244140625,,,,,,,ok,426.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:21:40,,,,,,,,,ok,1126.0531005859375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:22:40,,,,,,,,,ok,1121.031494140625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:23:40,,,,,,,,,,,,,,,,,ok,425.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:24:10,,,,,,,,,,,,,,,,,ok,424.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:24:40,,,,,,,,,ok,1130.11572265625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:25:10,,,,,,,,,ok,1122.3392333984375,,,,,,,ok,425.0,,,,,,,,,ok,70.88000068664545
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:25:40,,,,,,,,,ok,1116.474609375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:26:40,,,,,,,,,ok,1103.3355712890625,,,,,,,ok,424.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:27:10,,,,,,,,,ok,1110.9036865234375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:28:10,,,,,,,,,ok,1116.95263671875,,,,,,,ok,423.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:28:40,,,,,,,,,,,,,,,,,ok,422.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:29:10,,,,,,,,,ok,1127.633056640625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:29:40,,,,,,,,,ok,1121.9840087890625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:30:40,,,,,,,,,ok,1115.806640625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:31:10,,,,,,,,,ok,1123.66162109375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:33:10,,,,,,,,,ok,1129.1905517578125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:33:40,,,,,,,,,ok,1116.6966552734375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:34:40,,,ok,62.56399917602533,,,,,ok,1129.9617919921875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:35:10,,,,,,,,,ok,1122.49365234375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:36:10,,,,,,,,,ok,1115.6470947265625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:36:40,,,,,,,,,ok,1121.3408203125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:38:10,,,,,,,,,ok,1127.4710693359375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:38:40,,,,,,,,,ok,1121.0816650390625,,,,,,,ok,423.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:39:10,,,,,,,,,ok,1113.7216796875,,,,,,,ok,422.0,,,,,,,,,ok,70.33999862670892
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:39:40,,,,,,,,,ok,1122.810791015625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:40:10,,,,,,,,,,,,,,,,,ok,423.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:40:40,,,,,,,,,,,,,,,,,ok,422.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:42:40,,,,,,,,,,,,,,,,,ok,421.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:43:10,,,,,,,,,ok,1114.76904296875,,,,,,,ok,422.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:44:10,,,,,,,,,ok,1121.2989501953125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:44:40,,,,,,,,,ok,1106.6475830078125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:45:10,,,,,,,,,ok,1119.1025390625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:46:10,,,,,,,,,ok,1112.7156982421875,,,,,,,ok,423.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:47:40,,,,,,,,,ok,1120.5250244140625,,,,,,,ok,424.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:48:40,,,,,,,,,ok,1106.0120849609375,,,,,,,ok,422.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:49:10,,,,,,,,,ok,1117.5772705078125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:52:11,,,,,,,,,ok,1128.6173095703125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:52:40,,,,,,,,,,,,,,,,,ok,423.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:53:41,,,,,,,,,ok,1118.407470703125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:54:10,,,ok,63.51800041198724,,,,,ok,1130.0947265625,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:54:40,,,,,,,,,ok,1117.048828125,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:55:10,,,ok,65.78600082397455,,,,,ok,1130.2689208984375,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:55:40,,,ok,67.04599876403802,,,,,ok,1117.4559326171875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:56:10,,,ok,68.41399917602533,,,,,,,,,,,,,ok,422.0,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:56:40,,,ok,69.51200027465813,,,,,ok,1124.7039794921875,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:57:11,,,ok,70.51999931335443,,,,,,,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:57:40,,,ok,71.43799972534173,,,,,,,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:58:11,,,ok,72.71600151062005,,,,,ok,1114.2603759765625,,,,,,,ok,423.0,,,,,,,,,ok,69.79999999999994
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:58:40,,,ok,74.10199890136712,,,,,,,,,,,,,,,,,,,,,,,,
673ce923ffc77731fa3ed001,FPB-01-019_361,2026/02/17 03:59:11,,,ok,76.69399986267084,,,,,,,,,,,,,ok,422.0,,,,,,,,,,
