pointDisplayName,dateTime,unit,point_id,dateTimeUtc,pointName,pointKind,deviceName,value,pointField
Zone Air Humid,03/31/2026 00:53:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 05:53:35,RmRh,Number,FPB-01-019_361,50.900001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 00:54:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 05:54:05,AirFl,Number,FPB-01-019_361,1118.414794921875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 00:54:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 05:54:05,RmCO2,Number,FPB-01-019_361,419,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 00:54:35,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 05:54:35,AirFl,Number,FPB-01-019_361,1113.358642578125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 00:54:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 05:54:35,RmCO2,Number,FPB-01-019_361,418,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 00:55:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 05:55:05,AirFl,Number,FPB-01-019_361,1135.4095458984375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 00:55:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 05:55:05,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 00:55:05,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 05:55:05,RmRh,Number,FPB-01-019_361,52.099998474121094,zone_air_humidity_sensor
Zone Air Humid,03/31/2026 00:55:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 05:55:35,RmRh,Number,FPB-01-019_361,53.70000076293945,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 00:56:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 05:56:05,AirFl,Number,FPB-01-019_361,1141.665771484375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 00:56:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 05:56:05,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 00:57:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 05:57:05,AirFl,Number,FPB-01-019_361,1127.2418212890625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 00:57:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 05:57:05,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 00:57:05,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 05:57:05,RmRh,Number,FPB-01-019_361,51.099998474121094,zone_air_humidity_sensor
Zone CO2,03/31/2026 00:57:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 05:57:35,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 00:58:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 05:58:05,AirFl,Number,FPB-01-019_361,1106.0244140625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 00:58:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 05:58:35,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 00:59:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 05:59:05,AirFl,Number,FPB-01-019_361,1117.01611328125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 00:59:35,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 05:59:35,AirFl,Number,FPB-01-019_361,1106.59716796875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 00:59:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 05:59:35,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:00:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:00:35,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:00:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:00:35,RmRh,Number,FPB-01-019_361,52.79999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:01:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:01:05,AirFl,Number,FPB-01-019_361,1100.22314453125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:01:35,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:01:35,AirFl,Number,FPB-01-019_361,1122.0291748046875,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:01:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:01:35,RmRh,Number,FPB-01-019_361,51.5,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:02:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:02:05,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:02:05,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:02:05,RmRh,Number,FPB-01-019_361,53.29999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:02:35,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:02:35,AirFl,Number,FPB-01-019_361,1113.1993408203125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:02:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:02:35,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:03:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:03:05,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:03:05,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:03:05,RmRh,Number,FPB-01-019_361,51,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:03:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:03:35,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:04:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:04:35,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:05:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:05:05,AirFl,Number,FPB-01-019_361,1118.657958984375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:05:35,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:05:35,AirFl,Number,FPB-01-019_361,1107.814697265625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:05:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:05:35,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:05:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:05:35,RmRh,Number,FPB-01-019_361,53.400001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:06:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:06:05,AirFl,Number,FPB-01-019_361,1115.2430419921875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:06:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:06:35,RmCO2,Number,FPB-01-019_361,414,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:07:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:07:05,AirFl,Number,FPB-01-019_361,1120.2442626953125,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:07:05,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:07:05,RmRh,Number,FPB-01-019_361,55.79999923706055,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:07:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:07:35,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:07:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:07:35,RmRh,Number,FPB-01-019_361,54.5,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:08:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:08:35,RmCO2,Number,FPB-01-019_361,414,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:09:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:09:05,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:09:35,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:09:35,AirFl,Number,FPB-01-019_361,1114.953125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:09:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:09:35,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:09:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:09:35,RmRh,Number,FPB-01-019_361,54.20000076293945,zone_air_humidity_sensor
Zone Temp,03/31/2026 01:09:35,°F,673ce924ffc77731fa3ed9c9,03/31/2026 06:09:35,RmTmp,Number,FPB-01-019_361,69.08000068664545,zone_air_temperature_sensor
Discharge Air Flow,03/31/2026 01:10:35,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:10:35,AirFl,Number,FPB-01-019_361,1105.778564453125,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:10:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:10:35,RmRh,Number,FPB-01-019_361,55.400001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:11:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:11:05,AirFl,Number,FPB-01-019_361,1120.186279296875,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:11:05,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:11:05,RmRh,Number,FPB-01-019_361,53,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:11:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:11:35,RmCO2,Number,FPB-01-019_361,413,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:11:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:11:35,RmRh,Number,FPB-01-019_361,54.5,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:13:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:13:05,AirFl,Number,FPB-01-019_361,1107.501953125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:13:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:13:05,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:13:05,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:13:05,RmRh,Number,FPB-01-019_361,52.099998474121094,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:14:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:14:06,AirFl,Number,FPB-01-019_361,1115.23486328125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:14:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:14:06,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:14:06,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:14:06,RmRh,Number,FPB-01-019_361,53.900001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:14:35,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:14:35,AirFl,Number,FPB-01-019_361,1109.940673828125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:15:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:15:05,AirFl,Number,FPB-01-019_361,1121.243896484375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:15:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:15:35,RmCO2,Number,FPB-01-019_361,414,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:16:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:16:05,AirFl,Number,FPB-01-019_361,1113.2835693359375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:16:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:16:05,RmCO2,Number,FPB-01-019_361,413,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:16:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:16:35,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:16:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:16:35,RmRh,Number,FPB-01-019_361,52.400001525878906,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:17:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:17:35,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:17:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:17:35,RmRh,Number,FPB-01-019_361,51.20000076293945,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:18:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:18:05,AirFl,Number,FPB-01-019_361,1123.6112060546875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:18:35,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:18:35,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:20:35,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:20:35,RmRh,Number,FPB-01-019_361,52.599998474121094,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:21:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:21:06,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:21:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:21:36,AirFl,Number,FPB-01-019_361,1114.0618896484375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:21:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:21:36,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:22:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:22:05,AirFl,Number,FPB-01-019_361,1129.5008544921875,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:22:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:22:36,AirFl,Number,FPB-01-019_361,1121.4989013671875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:22:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:22:36,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:22:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:22:36,RmRh,Number,FPB-01-019_361,51.400001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:23:05,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:23:05,AirFl,Number,FPB-01-019_361,1110.19384765625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:23:05,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:23:05,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:23:05,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:23:05,RmRh,Number,FPB-01-019_361,55,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:23:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:23:36,AirFl,Number,FPB-01-019_361,1124.236572265625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:23:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:23:36,RmCO2,Number,FPB-01-019_361,414,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:24:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:24:06,AirFl,Number,FPB-01-019_361,1115.6796875,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:24:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:24:36,AirFl,Number,FPB-01-019_361,1104.13720703125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:24:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:24:36,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:24:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:24:36,RmRh,Number,FPB-01-019_361,52.79999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:25:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:25:06,AirFl,Number,FPB-01-019_361,1109.239501953125,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:25:06,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:25:06,RmRh,Number,FPB-01-019_361,54.099998474121094,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:26:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:26:06,RmCO2,Number,FPB-01-019_361,413,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:26:06,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:26:06,RmRh,Number,FPB-01-019_361,53,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:26:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:26:36,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:26:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:26:36,RmRh,Number,FPB-01-019_361,50.900001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:27:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:27:06,AirFl,Number,FPB-01-019_361,1100.8558349609375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:27:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:27:36,AirFl,Number,FPB-01-019_361,1117.1865234375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:27:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:27:36,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone Temp,03/31/2026 01:27:36,°F,673ce924ffc77731fa3ed9c9,03/31/2026 06:27:36,RmTmp,Number,FPB-01-019_361,69.61999931335443,zone_air_temperature_sensor
Discharge Air Flow,03/31/2026 01:28:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:28:06,AirFl,Number,FPB-01-019_361,1105.031982421875,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:28:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:28:36,AirFl,Number,FPB-01-019_361,1112.4072265625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:28:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:28:36,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:29:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:29:36,AirFl,Number,FPB-01-019_361,1123.310302734375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:29:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:29:36,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:30:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:30:06,RmCO2,Number,FPB-01-019_361,414,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:30:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:30:36,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:31:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:31:06,AirFl,Number,FPB-01-019_361,1134.9635009765625,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:31:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:31:36,AirFl,Number,FPB-01-019_361,1123.252197265625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:31:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:31:36,RmCO2,Number,FPB-01-019_361,414,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:31:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:31:36,RmRh,Number,FPB-01-019_361,52,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:32:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:32:06,AirFl,Number,FPB-01-019_361,1130.148193359375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:32:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:32:06,RmCO2,Number,FPB-01-019_361,415,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:32:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:32:36,AirFl,Number,FPB-01-019_361,1124.3909912109375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:32:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:32:36,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:32:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:32:36,RmRh,Number,FPB-01-019_361,50.400001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:33:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:33:06,AirFl,Number,FPB-01-019_361,1142.9541015625,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:33:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:33:36,AirFl,Number,FPB-01-019_361,1137.8382568359375,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:34:06,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:34:06,RmRh,Number,FPB-01-019_361,51.5,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:34:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:34:36,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:34:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:34:36,RmRh,Number,FPB-01-019_361,50.29999923706055,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:35:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:35:06,AirFl,Number,FPB-01-019_361,1131.963623046875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:35:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:35:06,RmCO2,Number,FPB-01-019_361,419,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:35:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:35:36,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:36:06,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:36:06,RmRh,Number,FPB-01-019_361,51.900001525878906,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:37:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:37:06,AirFl,Number,FPB-01-019_361,1124.1080322265625,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:37:06,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:37:06,RmRh,Number,FPB-01-019_361,50.20000076293945,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:38:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:38:06,AirFl,Number,FPB-01-019_361,1110.3887939453125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:38:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:38:06,RmCO2,Number,FPB-01-019_361,418,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:38:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:38:36,AirFl,Number,FPB-01-019_361,1130.1072998046875,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:38:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:38:36,RmRh,Number,FPB-01-019_361,52.5,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:39:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:39:36,AirFl,Number,FPB-01-019_361,1124.10791015625,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:39:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:39:36,RmRh,Number,FPB-01-019_361,50.599998474121094,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:41:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:41:06,AirFl,Number,FPB-01-019_361,1104.7994384765625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:41:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:41:06,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:41:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:41:36,AirFl,Number,FPB-01-019_361,1133.3896484375,discharge_air_flowrate_sensor
Zone Air Humid,03/31/2026 01:41:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:41:36,RmRh,Number,FPB-01-019_361,53,zone_air_humidity_sensor
Discharge Air Flow,03/31/2026 01:42:06,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:42:06,AirFl,Number,FPB-01-019_361,1124.227783203125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 01:42:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:42:36,AirFl,Number,FPB-01-019_361,1144.2935791015625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:43:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:43:06,RmCO2,Number,FPB-01-019_361,419,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 01:43:36,cfm,673ce924ffc77731fa3ed9b4,03/31/2026 06:43:36,AirFl,Number,FPB-01-019_361,1115.9329833984375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 01:43:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:43:36,RmCO2,Number,FPB-01-019_361,418,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:43:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:43:36,RmRh,Number,FPB-01-019_361,51.900001525878906,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:44:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:44:06,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 01:44:36,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:44:36,RmCO2,Number,FPB-01-019_361,416,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 01:44:36,%RH,673ce924ffc77731fa3ed9c2,03/31/2026 06:44:36,RmRh,Number,FPB-01-019_361,50.599998474121094,zone_air_humidity_sensor
Zone CO2,03/31/2026 01:45:06,ppm,673ce924ffc77731fa3ed9c0,03/31/2026 06:45:06,RmCO2,Number,FPB-01-019_361,417,zone_air_co2_concentration_sensor
