ts,co2_ppm,flow_cfm,humidity_pct,temp_f,airflow_ach,people_co2_anchor,people_feature_scaled,people_est_all_features,people_est_all_features_rounded
2026-03-31 19:14:00,691.0,1694.38818359375,57.39999961853027,72.12524475347793,4.518368489583334,44.26122834010547,30.92576928084251,36.44158381726913,36
2026-03-31 19:15:00,653.5,1758.3848876953125,57.29999923706055,72.12229397883173,4.6890263671875,39.70898696734278,31.62687433726419,37.63902392040207,38
2026-03-31 19:16:00,657.5,1764.8016967773438,57.21249961853027,72.11934320418554,4.706137858072917,40.52020933062288,31.61555380594034,38.01323045335694,38
2026-03-31 19:17:00,661.5,1771.218505859375,57.125,72.11639242953935,4.723249348958333,41.33627712055404,31.534458934417074,38.22359665039324,38
2026-03-31 19:18:00,662.0,1792.0528564453125,57.03750038146973,72.11344165489315,4.7788076171875,41.907079587051754,31.453364062893808,38.51209061367624,39
2026-03-31 19:19:00,638.0,1781.931640625,56.95000076293945,72.11049088024696,4.751817708333333,37.63370723643229,31.372269191370545,37.61102765379368,38
2026-03-31 19:20:00,655.0,1775.7528076171875,56.20000076293945,72.10754010560076,4.7353408203125,40.35261877494434,30.677167262195777,37.644153682353796,38
2026-03-31 19:21:00,663.0,1783.647216796875,57.59999847412109,72.10458933095457,4.756392578125,41.878871334208995,31.974688742039255,37.855914459021776,38
2026-03-31 19:22:00,710.0,1694.08837890625,59.09999847412109,72.10163855630837,4.517569010416667,47.2915703488685,31.570811381386864,38.69183665780399,39
2026-03-31 19:23:00,729.5,1604.529541015625,57.54999923706055,72.09868778166216,4.278745442708333,47.744761830805345,29.950224062415927,39.41892377190082,39
2026-03-31 19:24:00,658.0,1702.08251953125,56.0,72.09573700701597,4.53888671875,39.16049335986328,29.723683035394885,39.533758659822624,40
2026-03-31 19:25:00,623.0,1974.265625,57.20000076293945,72.09278623236978,5.264708333333333,38.900482374791665,31.6039698344288,39.38606771813523,39
2026-03-31 19:26:00,661.5,1983.732666015625,58.400001525878906,72.08983545772358,5.289953776041667,46.29588215358659,32.43809002815577,40.032253310015086,40
2026-03-31 19:27:00,689.5,1811.617919921875,57.900001525878906,72.08688468307739,4.830981119791667,47.067036473869145,32.25273234208616,40.04173382515713,40
2026-03-31 19:28:00,701.0,1846.2081298828125,57.400001525878906,72.08393390843119,4.9232216796875,49.969730174157235,31.789331055969654,40.46357581283962,40
2026-03-31 19:29:00,696.5,1604.5179443359375,56.900001525878906,72.080983133785,4.278714518229167,42.746587247373384,29.347660671869004,40.94306761527948,41
2026-03-31 19:30:00,650.0,1988.45361328125,57.400001525878906,72.0780323591388,5.30254296875,44.247637174832036,31.789331055969654,41.70279096057759,42
